unicode,gb2312,Chinese,id
0x719F,0xCAEC,熟,2519
0x85AF,0xCAED,薯,2520
0x6691,0xCAEE,暑,2521
0x66D9,0xCAEF,曙,2522
0x7F72,0xCAF0,署,2523
0x8700,0xCAF1,蜀,2524
0x9ECD,0xCAF2,黍,2525
0x9F20,0xCAF3,鼠,2526
0x5C5E,0xCAF4,属,2527
0x672F,0xCAF5,术,2528
0x8FF0,0xCAF6,述,2529
0x6811,0xCAF7,树,2530
0x675F,0xCAF8,束,2531
0x620D,0xCAF9,戍,2532
0x7AD6,0xCAFA,竖,2533
0x5885,0xCAFB,墅,2534
0x5EB6,0xCAFC,庶,2535
0x6570,0xCAFD,数,2536
0x6F31,0xCAFE,漱,2537
0x6055,0xCBA1,恕,2538
0x5237,0xCBA2,刷,2539
0x800D,0xCBA3,耍,2540
0x6454,0xCBA4,摔,2541
0x8870,0xCBA5,衰,2542
0x7529,0xCBA6,甩,2543
0x5E05,0xCBA7,帅,2544
0x6813,0xCBA8,栓,2545
0x62F4,0xCBA9,拴,2546
0x971C,0xCBAA,霜,2547
0x53CC,0xCBAB,双,2548
0x723D,0xCBAC,爽,2549
0x8C01,0xCBAD,谁,2550
0x6C34,0xCBAE,水,2551
0x7761,0xCBAF,睡,2552
0x7A0E,0xCBB0,税,2553
0x542E,0xCBB1,吮,2554
0x77AC,0xCBB2,瞬,2555
0x987A,0xCBB3,顺,2556
0x821C,0xCBB4,舜,2557
0x8BF4,0xCBB5,说,2558
0x7855,0xCBB6,硕,2559
0x6714,0xCBB7,朔,2560
0x70C1,0xCBB8,烁,2561
0x65AF,0xCBB9,斯,2562
0x6495,0xCBBA,撕,2563
0x5636,0xCBBB,嘶,2564
0x601D,0xCBBC,思,2565
0x79C1,0xCBBD,私,2566
0x53F8,0xCBBE,司,2567
0x4E1D,0xCBBF,丝,2568
0x6B7B,0xCBC0,死,2569
0x8086,0xCBC1,肆,2570
0x5BFA,0xCBC2,寺,2571
0x55E3,0xCBC3,嗣,2572
0x56DB,0xCBC4,四,2573
0x4F3A,0xCBC5,伺,2574
0x4F3C,0xCBC6,似,2575
0x9972,0xCBC7,饲,2576
0x5DF3,0xCBC8,巳,2577
0x677E,0xCBC9,松,2578
0x8038,0xCBCA,耸,2579
0x6002,0xCBCB,怂,2580
0x9882,0xCBCC,颂,2581
0x9001,0xCBCD,送,2582
0x5B8B,0xCBCE,宋,2583
0x8BBC,0xCBCF,讼,2584
0x8BF5,0xCBD0,诵,2585
0x641C,0xCBD1,搜,2586
0x8258,0xCBD2,艘,2587
0x64DE,0xCBD3,擞,2588
0x55FD,0xCBD4,嗽,2589
0x82CF,0xCBD5,苏,2590
0x9165,0xCBD6,酥,2591
0x4FD7,0xCBD7,俗,2592
0x7D20,0xCBD8,素,2593
0x901F,0xCBD9,速,2594
0x7C9F,0xCBDA,粟,2595
0x50F3,0xCBDB,僳,2596
0x5851,0xCBDC,塑,2597
0x6EAF,0xCBDD,溯,2598
0x5BBF,0xCBDE,宿,2599
0x8BC9,0xCBDF,诉,2600
0x8083,0xCBE0,肃,2601
0x9178,0xCBE1,酸,2602
0x849C,0xCBE2,蒜,2603
0x7B97,0xCBE3,算,2604
0x867D,0xCBE4,虽,2605
0x968B,0xCBE5,隋,2606
0x968F,0xCBE6,随,2607
0x7EE5,0xCBE7,绥,2608
0x9AD3,0xCBE8,髓,2609
0x788E,0xCBE9,碎,2610
0x5C81,0xCBEA,岁,2611
0x7A57,0xCBEB,穗,2612
0x9042,0xCBEC,遂,2613
0x96A7,0xCBED,隧,2614
0x795F,0xCBEE,祟,2615
0x5B59,0xCBEF,孙,2616
0x635F,0xCBF0,损,2617
0x7B0B,0xCBF1,笋,2618
0x84D1,0xCBF2,蓑,2619
0x68AD,0xCBF3,梭,2620
0x5506,0xCBF4,唆,2621
0x7F29,0xCBF5,缩,2622
0x7410,0xCBF6,琐,2623
0x7D22,0xCBF7,索,2624
0x9501,0xCBF8,锁,2625
0x6240,0xCBF9,所,2626
0x584C,0xCBFA,塌,2627
0x4ED6,0xCBFB,他,2628
0x5B83,0xCBFC,它,2629
0x5979,0xCBFD,她,2630
0x5854,0xCBFE,塔,2631
0x736D,0xCCA1,獭,2632
0x631E,0xCCA2,挞,2633
0x8E4B,0xCCA3,蹋,2634
0x8E0F,0xCCA4,踏,2635
0x80CE,0xCCA5,胎,2636
0x82D4,0xCCA6,苔,2637
0x62AC,0xCCA7,抬,2638
0x53F0,0xCCA8,台,2639
0x6CF0,0xCCA9,泰,2640
0x915E,0xCCAA,酞,2641
0x592A,0xCCAB,太,2642
0x6001,0xCCAC,态,2643
0x6C70,0xCCAD,汰,2644
0x574D,0xCCAE,坍,2645
0x644A,0xCCAF,摊,2646
0x8D2A,0xCCB0,贪,2647
0x762B,0xCCB1,瘫,2648
0x6EE9,0xCCB2,滩,2649
0x575B,0xCCB3,坛,2650
0x6A80,0xCCB4,檀,2651
0x75F0,0xCCB5,痰,2652
0x6F6D,0xCCB6,潭,2653
0x8C2D,0xCCB7,谭,2654
0x8C08,0xCCB8,谈,2655
0x5766,0xCCB9,坦,2656
0x6BEF,0xCCBA,毯,2657
0x8892,0xCCBB,袒,2658
0x78B3,0xCCBC,碳,2659
0x63A2,0xCCBD,探,2660
0x53F9,0xCCBE,叹,2661
0x70AD,0xCCBF,炭,2662
0x6C64,0xCCC0,汤,2663
0x5858,0xCCC1,塘,2664
0x642A,0xCCC2,搪,2665
0x5802,0xCCC3,堂,2666
0x68E0,0xCCC4,棠,2667
0x819B,0xCCC5,膛,2668
0x5510,0xCCC6,唐,2669
0x7CD6,0xCCC7,糖,2670
0x5018,0xCCC8,倘,2671
0x8EBA,0xCCC9,躺,2672
0x6DCC,0xCCCA,淌,2673
0x8D9F,0xCCCB,趟,2674
0x70EB,0xCCCC,烫,2675
0x638F,0xCCCD,掏,2676
0x6D9B,0xCCCE,涛,2677
0x6ED4,0xCCCF,滔,2678
0x7EE6,0xCCD0,绦,2679
0x8404,0xCCD1,萄,2680
0x6843,0xCCD2,桃,2681
0x9003,0xCCD3,逃,2682
0x6DD8,0xCCD4,淘,2683
0x9676,0xCCD5,陶,2684
0x8BA8,0xCCD6,讨,2685
0x5957,0xCCD7,套,2686
0x7279,0xCCD8,特,2687
0x85E4,0xCCD9,藤,2688
0x817E,0xCCDA,腾,2689
0x75BC,0xCCDB,疼,2690
0x8A8A,0xCCDC,誊,2691
0x68AF,0xCCDD,梯,2692
0x5254,0xCCDE,剔,2693
0x8E22,0xCCDF,踢,2694
0x9511,0xCCE0,锑,2695
0x63D0,0xCCE1,提,2696
0x9898,0xCCE2,题,2697
0x8E44,0xCCE3,蹄,2698
0x557C,0xCCE4,啼,2699
0x4F53,0xCCE5,体,2700
0x66FF,0xCCE6,替,2701
0x568F,0xCCE7,嚏,2702
0x60D5,0xCCE8,惕,2703
0x6D95,0xCCE9,涕,2704
0x5243,0xCCEA,剃,2705
0x5C49,0xCCEB,屉,2706
0x5929,0xCCEC,天,2707
0x6DFB,0xCCED,添,2708
0x586B,0xCCEE,填,2709
0x7530,0xCCEF,田,2710
0x751C,0xCCF0,甜,2711
0x606C,0xCCF1,恬,2712
0x8214,0xCCF2,舔,2713
0x8146,0xCCF3,腆,2714
0x6311,0xCCF4,挑,2715
0x6761,0xCCF5,条,2716
0x8FE2,0xCCF6,迢,2717
0x773A,0xCCF7,眺,2718
0x8DF3,0xCCF8,跳,2719
0x8D34,0xCCF9,贴,2720
0x94C1,0xCCFA,铁,2721
0x5E16,0xCCFB,帖,2722
0x5385,0xCCFC,厅,2723
0x542C,0xCCFD,听,2724
0x70C3,0xCCFE,烃,2725
0x6C40,0xCDA1,汀,2726
0x5EF7,0xCDA2,廷,2727
0x505C,0xCDA3,停,2728
0x4EAD,0xCDA4,亭,2729
0x5EAD,0xCDA5,庭,2730
0x633A,0xCDA6,挺,2731
0x8247,0xCDA7,艇,2732
0x901A,0xCDA8,通,2733
0x6850,0xCDA9,桐,2734
0x916E,0xCDAA,酮,2735
0x77B3,0xCDAB,瞳,2736
0x540C,0xCDAC,同,2737
0x94DC,0xCDAD,铜,2738
0x5F64,0xCDAE,彤,2739
0x7AE5,0xCDAF,童,2740
0x6876,0xCDB0,桶,2741
0x6345,0xCDB1,捅,2742
0x7B52,0xCDB2,筒,2743
0x7EDF,0xCDB3,统,2744
0x75DB,0xCDB4,痛,2745
0x5077,0xCDB5,偷,2746
0x6295,0xCDB6,投,2747
0x5934,0xCDB7,头,2748
0x900F,0xCDB8,透,2749
0x51F8,0xCDB9,凸,2750
0x79C3,0xCDBA,秃,2751
0x7A81,0xCDBB,突,2752
0x56FE,0xCDBC,图,2753
0x5F92,0xCDBD,徒,2754
0x9014,0xCDBE,途,2755
0x6D82,0xCDBF,涂,2756
0x5C60,0xCDC0,屠,2757
0x571F,0xCDC1,土,2758
0x5410,0xCDC2,吐,2759
0x5154,0xCDC3,兔,2760
0x6E4D,0xCDC4,湍,2761
0x56E2,0xCDC5,团,2762
0x63A8,0xCDC6,推,2763
0x9893,0xCDC7,颓,2764
0x817F,0xCDC8,腿,2765
0x8715,0xCDC9,蜕,2766
0x892A,0xCDCA,褪,2767
0x9000,0xCDCB,退,2768
0x541E,0xCDCC,吞,2769
0x5C6F,0xCDCD,屯,2770
0x81C0,0xCDCE,臀,2771
0x62D6,0xCDCF,拖,2772
0x6258,0xCDD0,托,2773
0x8131,0xCDD1,脱,2774
0x9E35,0xCDD2,鸵,2775
0x9640,0xCDD3,陀,2776
0x9A6E,0xCDD4,驮,2777
0x9A7C,0xCDD5,驼,2778
0x692D,0xCDD6,椭,2779
0x59A5,0xCDD7,妥,2780
0x62D3,0xCDD8,拓,2781
0x553E,0xCDD9,唾,2782
0x6316,0xCDDA,挖,2783
0x54C7,0xCDDB,哇,2784
0x86D9,0xCDDC,蛙,2785
0x6D3C,0xCDDD,洼,2786
0x5A03,0xCDDE,娃,2787
0x74E6,0xCDDF,瓦,2788
0x889C,0xCDE0,袜,2789
0x6B6A,0xCDE1,歪,2790
0x5916,0xCDE2,外,2791
0x8C4C,0xCDE3,豌,2792
0x5F2F,0xCDE4,弯,2793
0x6E7E,0xCDE5,湾,2794
0x73A9,0xCDE6,玩,2795
0x987D,0xCDE7,顽,2796
0x4E38,0xCDE8,丸,2797
0x70F7,0xCDE9,烷,2798
0x5B8C,0xCDEA,完,2799
0x7897,0xCDEB,碗,2800
0x633D,0xCDEC,挽,2801
0x665A,0xCDED,晚,2802
0x7696,0xCDEE,皖,2803
0x60CB,0xCDEF,惋,2804
0x5B9B,0xCDF0,宛,2805
0x5A49,0xCDF1,婉,2806
0x4E07,0xCDF2,万,2807
0x8155,0xCDF3,腕,2808
0x6C6A,0xCDF4,汪,2809
0x738B,0xCDF5,王,2810
0x4EA1,0xCDF6,亡,2811
0x6789,0xCDF7,枉,2812
0x7F51,0xCDF8,网,2813
0x5F80,0xCDF9,往,2814
0x65FA,0xCDFA,旺,2815
0x671B,0xCDFB,望,2816
0x5FD8,0xCDFC,忘,2817
0x5984,0xCDFD,妄,2818
0x5A01,0xCDFE,威,2819
0x5DCD,0xCEA1,巍,2820
0x5FAE,0xCEA2,微,2821
0x5371,0xCEA3,危,2822
0x97E6,0xCEA4,韦,2823
0x8FDD,0xCEA5,违,2824
0x6845,0xCEA6,桅,2825
0x56F4,0xCEA7,围,2826
0x552F,0xCEA8,唯,2827
0x60DF,0xCEA9,惟,2828
0x4E3A,0xCEAA,为,2829
0x6F4D,0xCEAB,潍,2830
0x7EF4,0xCEAC,维,2831
0x82C7,0xCEAD,苇,2832
0x840E,0xCEAE,萎,2833
0x59D4,0xCEAF,委,2834
0x4F1F,0xCEB0,伟,2835
0x4F2A,0xCEB1,伪,2836
0x5C3E,0xCEB2,尾,2837
0x7EAC,0xCEB3,纬,2838
0x672A,0xCEB4,未,2839
0x851A,0xCEB5,蔚,2840
0x5473,0xCEB6,味,2841
0x754F,0xCEB7,畏,2842
0x80C3,0xCEB8,胃,2843
0x5582,0xCEB9,喂,2844
0x9B4F,0xCEBA,魏,2845
0x4F4D,0xCEBB,位,2846
0x6E2D,0xCEBC,渭,2847
0x8C13,0xCEBD,谓,2848
0x5C09,0xCEBE,尉,2849
0x6170,0xCEBF,慰,2850
0x536B,0xCEC0,卫,2851
0x761F,0xCEC1,瘟,2852
0x6E29,0xCEC2,温,2853
0x868A,0xCEC3,蚊,2854
0x6587,0xCEC4,文,2855
0x95FB,0xCEC5,闻,2856
0x7EB9,0xCEC6,纹,2857
0x543B,0xCEC7,吻,2858
0x7A33,0xCEC8,稳,2859
0x7D0A,0xCEC9,紊,2860
0x95EE,0xCECA,问,2861
0x55E1,0xCECB,嗡,2862
0x7FC1,0xCECC,翁,2863
0x74EE,0xCECD,瓮,2864
0x631D,0xCECE,挝,2865
0x8717,0xCECF,蜗,2866
0x6DA1,0xCED0,涡,2867
0x7A9D,0xCED1,窝,2868
0x6211,0xCED2,我,2869
0x65A1,0xCED3,斡,2870
0x5367,0xCED4,卧,2871
0x63E1,0xCED5,握,2872
0x6C83,0xCED6,沃,2873
0x5DEB,0xCED7,巫,2874
0x545C,0xCED8,呜,2875
0x94A8,0xCED9,钨,2876
0x4E4C,0xCEDA,乌,2877
0x6C61,0xCEDB,污,2878
0x8BEC,0xCEDC,诬,2879
0x5C4B,0xCEDD,屋,2880
0x65E0,0xCEDE,无,2881
0x829C,0xCEDF,芜,2882
0x68A7,0xCEE0,梧,2883
0x543E,0xCEE1,吾,2884
0x5434,0xCEE2,吴,2885
0x6BCB,0xCEE3,毋,2886
0x6B66,0xCEE4,武,2887
0x4E94,0xCEE5,五,2888
0x6342,0xCEE6,捂,2889
0x5348,0xCEE7,午,2890
0x821E,0xCEE8,舞,2891
0x4F0D,0xCEE9,伍,2892
0x4FAE,0xCEEA,侮,2893
0x575E,0xCEEB,坞,2894
0x620A,0xCEEC,戊,2895
0x96FE,0xCEED,雾,2896
0x6664,0xCEEE,晤,2897
0x7269,0xCEEF,物,2898
0x52FF,0xCEF0,勿,2899
0x52A1,0xCEF1,务,2900
0x609F,0xCEF2,悟,2901
0x8BEF,0xCEF3,误,2902
0x6614,0xCEF4,昔,2903
0x7199,0xCEF5,熙,2904
0x6790,0xCEF6,析,2905
0x897F,0xCEF7,西,2906
0x7852,0xCEF8,硒,2907
0x77FD,0xCEF9,矽,2908
0x6670,0xCEFA,晰,2909
0x563B,0xCEFB,嘻,2910
0x5438,0xCEFC,吸,2911
0x9521,0xCEFD,锡,2912
0x727A,0xCEFE,牺,2913
0x7A00,0xCFA1,稀,2914
0x606F,0xCFA2,息,2915
0x5E0C,0xCFA3,希,2916
0x6089,0xCFA4,悉,2917
0x819D,0xCFA5,膝,2918
0x5915,0xCFA6,夕,2919
0x60DC,0xCFA7,惜,2920
0x7184,0xCFA8,熄,2921
0x70EF,0xCFA9,烯,2922
0x6EAA,0xCFAA,溪,2923
0x6C50,0xCFAB,汐,2924
0x7280,0xCFAC,犀,2925
0x6A84,0xCFAD,檄,2926
0x88AD,0xCFAE,袭,2927
0x5E2D,0xCFAF,席,2928
0x4E60,0xCFB0,习,2929
0x5AB3,0xCFB1,媳,2930
0x559C,0xCFB2,喜,2931
0x94E3,0xCFB3,铣,2932
0x6D17,0xCFB4,洗,2933
0x7CFB,0xCFB5,系,2934
0x9699,0xCFB6,隙,2935
0x620F,0xCFB7,戏,2936
0x7EC6,0xCFB8,细,2937
0x778E,0xCFB9,瞎,2938
0x867E,0xCFBA,虾,2939
0x5323,0xCFBB,匣,2940
0x971E,0xCFBC,霞,2941
0x8F96,0xCFBD,辖,2942
0x6687,0xCFBE,暇,2943
0x5CE1,0xCFBF,峡,2944
0x4FA0,0xCFC0,侠,2945
0x72ED,0xCFC1,狭,2946
0x4E0B,0xCFC2,下,2947
0x53A6,0xCFC3,厦,2948
0x590F,0xCFC4,夏,2949
0x5413,0xCFC5,吓,2950
0x6380,0xCFC6,掀,2951
0x9528,0xCFC7,锨,2952
0x5148,0xCFC8,先,2953
0x4ED9,0xCFC9,仙,2954
0x9C9C,0xCFCA,鲜,2955
0x7EA4,0xCFCB,纤,2956
0x54B8,0xCFCC,咸,2957
0x8D24,0xCFCD,贤,2958
0x8854,0xCFCE,衔,2959
0x8237,0xCFCF,舷,2960
0x95F2,0xCFD0,闲,2961
0x6D8E,0xCFD1,涎,2962
0x5F26,0xCFD2,弦,2963
0x5ACC,0xCFD3,嫌,2964
0x663E,0xCFD4,显,2965
0x9669,0xCFD5,险,2966
0x73B0,0xCFD6,现,2967
0x732E,0xCFD7,献,2968
0x53BF,0xCFD8,县,2969
0x817A,0xCFD9,腺,2970
0x9985,0xCFDA,馅,2971
0x7FA1,0xCFDB,羡,2972
0x5BAA,0xCFDC,宪,2973
0x9677,0xCFDD,陷,2974
0x9650,0xCFDE,限,2975
0x7EBF,0xCFDF,线,2976
0x76F8,0xCFE0,相,2977
0x53A2,0xCFE1,厢,2978
0x9576,0xCFE2,镶,2979
0x9999,0xCFE3,香,2980
0x7BB1,0xCFE4,箱,2981
0x8944,0xCFE5,襄,2982
0x6E58,0xCFE6,湘,2983
0x4E61,0xCFE7,乡,2984
0x7FD4,0xCFE8,翔,2985
0x7965,0xCFE9,祥,2986
0x8BE6,0xCFEA,详,2987
0x60F3,0xCFEB,想,2988
0x54CD,0xCFEC,响,2989
0x4EAB,0xCFED,享,2990
0x9879,0xCFEE,项,2991
0x5DF7,0xCFEF,巷,2992
0x6A61,0xCFF0,橡,2993
0x50CF,0xCFF1,像,2994
0x5411,0xCFF2,向,2995
0x8C61,0xCFF3,象,2996
0x8427,0xCFF4,萧,2997
0x785D,0xCFF5,硝,2998
0x9704,0xCFF6,霄,2999
0x524A,0xCFF7,削,3000
0x54EE,0xCFF8,哮,3001
0x56A3,0xCFF9,嚣,3002
0x9500,0xCFFA,销,3003
0x6D88,0xCFFB,消,3004
0x5BB5,0xCFFC,宵,3005
0x6DC6,0xCFFD,淆,3006
0x6653,0xCFFE,晓,3007
0x5C0F,0xD0A1,小,3008
0x5B5D,0xD0A2,孝,3009
0x6821,0xD0A3,校,3010
0x8096,0xD0A4,肖,3011
0x5578,0xD0A5,啸,3012
0x7B11,0xD0A6,笑,3013
0x6548,0xD0A7,效,3014
0x6954,0xD0A8,楔,3015
0x4E9B,0xD0A9,些,3016
0x6B47,0xD0AA,歇,3017
0x874E,0xD0AB,蝎,3018
0x978B,0xD0AC,鞋,3019
0x534F,0xD0AD,协,3020
0x631F,0xD0AE,挟,3021
0x643A,0xD0AF,携,3022
0x90AA,0xD0B0,邪,3023
0x659C,0xD0B1,斜,3024
0x80C1,0xD0B2,胁,3025
0x8C10,0xD0B3,谐,3026
0x5199,0xD0B4,写,3027
0x68B0,0xD0B5,械,3028
0x5378,0xD0B6,卸,3029
0x87F9,0xD0B7,蟹,3030
0x61C8,0xD0B8,懈,3031
0x6CC4,0xD0B9,泄,3032
0x6CFB,0xD0BA,泻,3033
0x8C22,0xD0BB,谢,3034
0x5C51,0xD0BC,屑,3035
0x85AA,0xD0BD,薪,3036
0x82AF,0xD0BE,芯,3037
0x950C,0xD0BF,锌,3038
0x6B23,0xD0C0,欣,3039
0x8F9B,0xD0C1,辛,3040
0x65B0,0xD0C2,新,3041
0x5FFB,0xD0C3,忻,3042
0x5FC3,0xD0C4,心,3043
0x4FE1,0xD0C5,信,3044
0x8845,0xD0C6,衅,3045
0x661F,0xD0C7,星,3046
0x8165,0xD0C8,腥,3047
0x7329,0xD0C9,猩,3048
0x60FA,0xD0CA,惺,3049
0x5174,0xD0CB,兴,3050
0x5211,0xD0CC,刑,3051
0x578B,0xD0CD,型,3052
0x5F62,0xD0CE,形,3053
0x90A2,0xD0CF,邢,3054
0x884C,0xD0D0,行,3055
0x9192,0xD0D1,醒,3056
0x5E78,0xD0D2,幸,3057
0x674F,0xD0D3,杏,3058
0x6027,0xD0D4,性,3059
0x59D3,0xD0D5,姓,3060
0x5144,0xD0D6,兄,3061
0x51F6,0xD0D7,凶,3062
0x80F8,0xD0D8,胸,3063
0x5308,0xD0D9,匈,3064
0x6C79,0xD0DA,汹,3065
0x96C4,0xD0DB,雄,3066
0x718A,0xD0DC,熊,3067
0x4F11,0xD0DD,休,3068
0x4FEE,0xD0DE,修,3069
0x7F9E,0xD0DF,羞,3070
0x673D,0xD0E0,朽,3071
0x55C5,0xD0E1,嗅,3072
0x9508,0xD0E2,锈,3073
0x79C0,0xD0E3,秀,3074
0x8896,0xD0E4,袖,3075
0x7EE3,0xD0E5,绣,3076
0x589F,0xD0E6,墟,3077
0x620C,0xD0E7,戌,3078
0x9700,0xD0E8,需,3079
0x865A,0xD0E9,虚,3080
0x5618,0xD0EA,嘘,3081
0x987B,0xD0EB,须,3082
0x5F90,0xD0EC,徐,3083
0x8BB8,0xD0ED,许,3084
0x84C4,0xD0EE,蓄,3085
0x9157,0xD0EF,酗,3086
0x53D9,0xD0F0,叙,3087
0x65ED,0xD0F1,旭,3088
0x5E8F,0xD0F2,序,3089
0x755C,0xD0F3,畜,3090
0x6064,0xD0F4,恤,3091
0x7D6E,0xD0F5,絮,3092
0x5A7F,0xD0F6,婿,3093
0x7EEA,0xD0F7,绪,3094
0x7EED,0xD0F8,续,3095
0x8F69,0xD0F9,轩,3096
0x55A7,0xD0FA,喧,3097
0x5BA3,0xD0FB,宣,3098
0x60AC,0xD0FC,悬,3099
0x65CB,0xD0FD,旋,3100
0x7384,0xD0FE,玄,3101
0x9009,0xD1A1,选,3102
0x7663,0xD1A2,癣,3103
0x7729,0xD1A3,眩,3104
0x7EDA,0xD1A4,绚,3105
0x9774,0xD1A5,靴,3106
0x859B,0xD1A6,薛,3107
0x5B66,0xD1A7,学,3108
0x7A74,0xD1A8,穴,3109
0x96EA,0xD1A9,雪,3110
0x8840,0xD1AA,血,3111
0x52CB,0xD1AB,勋,3112
0x718F,0xD1AC,熏,3113
0x5FAA,0xD1AD,循,3114
0x65EC,0xD1AE,旬,3115
0x8BE2,0xD1AF,询,3116
0x5BFB,0xD1B0,寻,3117
0x9A6F,0xD1B1,驯,3118
0x5DE1,0xD1B2,巡,3119
0x6B89,0xD1B3,殉,3120
0x6C5B,0xD1B4,汛,3121
0x8BAD,0xD1B5,训,3122
0x8BAF,0xD1B6,讯,3123
0x900A,0xD1B7,逊,3124
0x8FC5,0xD1B8,迅,3125
0x538B,0xD1B9,压,3126
0x62BC,0xD1BA,押,3127
0x9E26,0xD1BB,鸦,3128
0x9E2D,0xD1BC,鸭,3129
0x5440,0xD1BD,呀,3130
0x4E2B,0xD1BE,丫,3131
0x82BD,0xD1BF,芽,3132
0x7259,0xD1C0,牙,3133
0x869C,0xD1C1,蚜,3134
0x5D16,0xD1C2,崖,3135
0x8859,0xD1C3,衙,3136
