unicode,gb2312,Chinese,stroke number
0x66F2,0xC7FA,曲,6
0x8EAF,0xC7FB,躯,11
0x5C48,0xC7FC,屈,8
0x9A71,0xC7FD,驱,7
0x6E20,0xC7FE,渠,11
0x53D6,0xC8A1,取,8
0x5A36,0xC8A2,娶,11
0x9F8B,0xC8A3,龋,17
0x8DA3,0xC8A4,趣,15
0x53BB,0xC8A5,去,5
0x5708,0xC8A6,圈,11
0x98A7,0xC8A7,颧,23
0x6743,0xC8A8,权,6
0x919B,0xC8A9,醛,16
0x6CC9,0xC8AA,泉,10
0x5168,0xC8AB,全,6
0x75CA,0xC8AC,痊,11
0x62F3,0xC8AD,拳,10
0x72AC,0xC8AE,犬,4
0x5238,0xC8AF,券,8
0x529D,0xC8B0,劝,4
0x7F3A,0xC8B1,缺,10
0x7094,0xC8B2,炔,8
0x7638,0xC8B3,瘸,16
0x5374,0xC8B4,却,7
0x9E4A,0xC8B5,鹊,13
0x69B7,0xC8B6,榷,14
0x786E,0xC8B7,确,12
0x96C0,0xC8B8,雀,11
0x88D9,0xC8B9,裙,12
0x7FA4,0xC8BA,群,13
0x7136,0xC8BB,然,12
0x71C3,0xC8BC,燃,16
0x5189,0xC8BD,冉,5
0x67D3,0xC8BE,染,9
0x74E4,0xC8BF,瓤,22
0x58E4,0xC8C0,壤,20
0x6518,0xC8C1,攘,20
0x56B7,0xC8C2,嚷,20
0x8BA9,0xC8C3,让,5
0x9976,0xC8C4,饶,9
0x6270,0xC8C5,扰,7
0x7ED5,0xC8C6,绕,9
0x60F9,0xC8C7,惹,12
0x70ED,0xC8C8,热,10
0x58EC,0xC8C9,壬,4
0x4EC1,0xC8CA,仁,4
0x4EBA,0xC8CB,人,2
0x5FCD,0xC8CC,忍,7
0x97E7,0xC8CD,韧,7
0x4EFB,0xC8CE,任,6
0x8BA4,0xC8CF,认,4
0x5203,0xC8D0,刃,3
0x598A,0xC8D1,妊,7
0x7EAB,0xC8D2,纫,6
0x6254,0xC8D3,扔,5
0x4ECD,0xC8D4,仍,4
0x65E5,0xC8D5,日,4
0x620E,0xC8D6,戎,6
0x8338,0xC8D7,茸,9
0x84C9,0xC8D8,蓉,13
0x8363,0xC8D9,荣,9
0x878D,0xC8DA,融,16
0x7194,0xC8DB,熔,14
0x6EB6,0xC8DC,溶,13
0x5BB9,0xC8DD,容,10
0x7ED2,0xC8DE,绒,9
0x5197,0xC8DF,冗,4
0x63C9,0xC8E0,揉,12
0x67D4,0xC8E1,柔,9
0x8089,0xC8E2,肉,6
0x8339,0xC8E3,茹,9
0x8815,0xC8E4,蠕,20
0x5112,0xC8E5,儒,16
0x5B7A,0xC8E6,孺,17
0x5982,0xC8E7,如,6
0x8FB1,0xC8E8,辱,10
0x4E73,0xC8E9,乳,8
0x6C5D,0xC8EA,汝,6
0x5165,0xC8EB,入,2
0x8925,0xC8EC,褥,15
0x8F6F,0xC8ED,软,8
0x962E,0xC8EE,阮,6
0x854A,0xC8EF,蕊,15
0x745E,0xC8F0,瑞,13
0x9510,0xC8F1,锐,12
0x95F0,0xC8F2,闰,7
0x6DA6,0xC8F3,润,10
0x82E5,0xC8F4,若,8
0x5F31,0xC8F5,弱,10
0x6492,0xC8F6,撒,15
0x6D12,0xC8F7,洒,9
0x8428,0xC8F8,萨,11
0x816E,0xC8F9,腮,13
0x9CC3,0xC8FA,鳃,17
0x585E,0xC8FB,塞,13
0x8D5B,0xC8FC,赛,14
0x4E09,0xC8FD,三,3
0x53C1,0xC8FE,叁,8
0x4F1E,0xC9A1,伞,6
0x6563,0xC9A2,散,12
0x6851,0xC9A3,桑,10
0x55D3,0xC9A4,嗓,13
0x4E27,0xC9A5,丧,8
0x6414,0xC9A6,搔,12
0x9A9A,0xC9A7,骚,12
0x626B,0xC9A8,扫,6
0x5AC2,0xC9A9,嫂,12
0x745F,0xC9AA,瑟,13
0x8272,0xC9AB,色,6
0x6DA9,0xC9AC,涩,10
0x68EE,0xC9AD,森,12
0x50E7,0xC9AE,僧,14
0x838E,0xC9AF,莎,10
0x7802,0xC9B0,砂,9
0x6740,0xC9B1,杀,6
0x5239,0xC9B2,刹,8
0x6C99,0xC9B3,沙,7
0x7EB1,0xC9B4,纱,7
0x50BB,0xC9B5,傻,13
0x5565,0xC9B6,啥,11
0x715E,0xC9B7,煞,13
0x7B5B,0xC9B8,筛,12
0x6652,0xC9B9,晒,10
0x73CA,0xC9BA,珊,9
0x82EB,0xC9BB,苫,8
0x6749,0xC9BC,杉,7
0x5C71,0xC9BD,山,3
0x5220,0xC9BE,删,7
0x717D,0xC9BF,煽,14
0x886B,0xC9C0,衫,8
0x95EA,0xC9C1,闪,5
0x9655,0xC9C2,陕,8
0x64C5,0xC9C3,擅,16
0x8D61,0xC9C4,赡,17
0x81B3,0xC9C5,膳,16
0x5584,0xC9C6,善,12
0x6C55,0xC9C7,汕,6
0x6247,0xC9C8,扇,10
0x7F2E,0xC9C9,缮,15
0x5892,0xC9CA,墒,14
0x4F24,0xC9CB,伤,6
0x5546,0xC9CC,商,11
0x8D4F,0xC9CD,赏,12
0x664C,0xC9CE,晌,10
0x4E0A,0xC9CF,上,3
0x5C1A,0xC9D0,尚,8
0x88F3,0xC9D1,裳,14
0x68A2,0xC9D2,梢,11
0x634E,0xC9D3,捎,10
0x7A0D,0xC9D4,稍,12
0x70E7,0xC9D5,烧,10
0x828D,0xC9D6,芍,6
0x52FA,0xC9D7,勺,3
0x97F6,0xC9D8,韶,14
0x5C11,0xC9D9,少,4
0x54E8,0xC9DA,哨,10
0x90B5,0xC9DB,邵,7
0x7ECD,0xC9DC,绍,8
0x5962,0xC9DD,奢,11
0x8D4A,0xC9DE,赊,11
0x86C7,0xC9DF,蛇,11
0x820C,0xC9E0,舌,6
0x820D,0xC9E1,舍,8
0x8D66,0xC9E2,赦,11
0x6444,0xC9E3,摄,13
0x5C04,0xC9E4,射,10
0x6151,0xC9E5,慑,13
0x6D89,0xC9E6,涉,10
0x793E,0xC9E7,社,7
0x8BBE,0xC9E8,设,6
0x7837,0xC9E9,砷,10
0x7533,0xC9EA,申,5
0x547B,0xC9EB,呻,8
0x4F38,0xC9EC,伸,7
0x8EAB,0xC9ED,身,7
0x6DF1,0xC9EE,深,11
0x5A20,0xC9EF,娠,10
0x7EC5,0xC9F0,绅,8
0x795E,0xC9F1,神,9
0x6C88,0xC9F2,沈,7
0x5BA1,0xC9F3,审,8
0x5A76,0xC9F4,婶,11
0x751A,0xC9F5,甚,9
0x80BE,0xC9F6,肾,8
0x614E,0xC9F7,慎,13
0x6E17,0xC9F8,渗,11
0x58F0,0xC9F9,声,7
0x751F,0xC9FA,生,5
0x7525,0xC9FB,甥,12
0x7272,0xC9FC,牲,9
0x5347,0xC9FD,升,4
0x7EF3,0xC9FE,绳,11
0x7701,0xCAA1,省,9
0x76DB,0xCAA2,盛,11
0x5269,0xCAA3,剩,12
0x80DC,0xCAA4,胜,9
0x5723,0xCAA5,圣,5
0x5E08,0xCAA6,师,6
0x5931,0xCAA7,失,5
0x72EE,0xCAA8,狮,9
0x65BD,0xCAA9,施,9
0x6E7F,0xCAAA,湿,12
0x8BD7,0xCAAB,诗,8
0x5C38,0xCAAC,尸,3
0x8671,0xCAAD,虱,8
0x5341,0xCAAE,十,2
0x77F3,0xCAAF,石,5
0x62FE,0xCAB0,拾,9
0x65F6,0xCAB1,时,7
0x4EC0,0xCAB2,什,4
0x98DF,0xCAB3,食,9
0x8680,0xCAB4,蚀,9
0x5B9E,0xCAB5,实,8
0x8BC6,0xCAB6,识,7
0x53F2,0xCAB7,史,5
0x77E2,0xCAB8,矢,5
0x4F7F,0xCAB9,使,8
0x5C4E,0xCABA,屎,9
0x9A76,0xCABB,驶,8
0x59CB,0xCABC,始,8
0x5F0F,0xCABD,式,6
0x793A,0xCABE,示,5
0x58EB,0xCABF,士,3
0x4E16,0xCAC0,世,5
0x67FF,0xCAC1,柿,9
0x4E8B,0xCAC2,事,8
0x62ED,0xCAC3,拭,9
0x8A93,0xCAC4,誓,14
0x901D,0xCAC5,逝,10
0x52BF,0xCAC6,势,8
0x662F,0xCAC7,是,9
0x55DC,0xCAC8,嗜,13
0x566C,0xCAC9,噬,16
0x9002,0xCACA,适,9
0x4ED5,0xCACB,仕,5
0x4F8D,0xCACC,侍,8
0x91CA,0xCACD,释,12
0x9970,0xCACE,饰,8
0x6C0F,0xCACF,氏,4
0x5E02,0xCAD0,市,5
0x6043,0xCAD1,恃,9
0x5BA4,0xCAD2,室,9
0x89C6,0xCAD3,视,8
0x8BD5,0xCAD4,试,8
0x6536,0xCAD5,收,6
0x624B,0xCAD6,手,4
0x9996,0xCAD7,首,9
0x5B88,0xCAD8,守,6
0x5BFF,0xCAD9,寿,7
0x6388,0xCADA,授,11
0x552E,0xCADB,售,11
0x53D7,0xCADC,受,8
0x7626,0xCADD,瘦,14
0x517D,0xCADE,兽,11
0x852C,0xCADF,蔬,15
0x67A2,0xCAE0,枢,8
0x68B3,0xCAE1,梳,11
0x6B8A,0xCAE2,殊,10
0x6292,0xCAE3,抒,7
0x8F93,0xCAE4,输,13
0x53D4,0xCAE5,叔,8
0x8212,0xCAE6,舒,12
0x6DD1,0xCAE7,淑,11
0x758F,0xCAE8,疏,12
0x4E66,0xCAE9,书,4
0x8D4E,0xCAEA,赎,12
0x5B70,0xCAEB,孰,11
0x719F,0xCAEC,熟,15
0x85AF,0xCAED,薯,16
0x6691,0xCAEE,暑,12
0x66D9,0xCAEF,曙,17
0x7F72,0xCAF0,署,13
0x8700,0xCAF1,蜀,13
0x9ECD,0xCAF2,黍,12
0x9F20,0xCAF3,鼠,13
0x5C5E,0xCAF4,属,12
0x672F,0xCAF5,术,5
0x8FF0,0xCAF6,述,8
0x6811,0xCAF7,树,9
0x675F,0xCAF8,束,7
0x620D,0xCAF9,戍,6
0x7AD6,0xCAFA,竖,9
0x5885,0xCAFB,墅,14
0x5EB6,0xCAFC,庶,11
0x6570,0xCAFD,数,13
0x6F31,0xCAFE,漱,14
0x6055,0xCBA1,恕,10
0x5237,0xCBA2,刷,8
0x800D,0xCBA3,耍,9
0x6454,0xCBA4,摔,14
0x8870,0xCBA5,衰,10
0x7529,0xCBA6,甩,5
0x5E05,0xCBA7,帅,5
0x6813,0xCBA8,栓,10
0x62F4,0xCBA9,拴,9
0x971C,0xCBAA,霜,17
0x53CC,0xCBAB,双,4
0x723D,0xCBAC,爽,11
0x8C01,0xCBAD,谁,10
0x6C34,0xCBAE,水,4
0x7761,0xCBAF,睡,13
0x7A0E,0xCBB0,税,12
0x542E,0xCBB1,吮,7
0x77AC,0xCBB2,瞬,17
0x987A,0xCBB3,顺,9
0x821C,0xCBB4,舜,12
0x8BF4,0xCBB5,说,9
0x7855,0xCBB6,硕,11
0x6714,0xCBB7,朔,10
0x70C1,0xCBB8,烁,9
0x65AF,0xCBB9,斯,12
0x6495,0xCBBA,撕,15
0x5636,0xCBBB,嘶,15
0x601D,0xCBBC,思,9
0x79C1,0xCBBD,私,7
0x53F8,0xCBBE,司,5
0x4E1D,0xCBBF,丝,5
0x6B7B,0xCBC0,死,6
0x8086,0xCBC1,肆,13
0x5BFA,0xCBC2,寺,6
0x55E3,0xCBC3,嗣,13
0x56DB,0xCBC4,四,5
0x4F3A,0xCBC5,伺,7
0x4F3C,0xCBC6,似,6
0x9972,0xCBC7,饲,8
0x5DF3,0xCBC8,巳,3
0x677E,0xCBC9,松,8
0x8038,0xCBCA,耸,10
0x6002,0xCBCB,怂,8
0x9882,0xCBCC,颂,10
0x9001,0xCBCD,送,9
0x5B8B,0xCBCE,宋,7
0x8BBC,0xCBCF,讼,6
0x8BF5,0xCBD0,诵,9
0x641C,0xCBD1,搜,12
0x8258,0xCBD2,艘,15
0x64DE,0xCBD3,擞,16
0x55FD,0xCBD4,嗽,14
0x82CF,0xCBD5,苏,7
0x9165,0xCBD6,酥,12
0x4FD7,0xCBD7,俗,9
0x7D20,0xCBD8,素,10
0x901F,0xCBD9,速,10
0x7C9F,0xCBDA,粟,12
0x50F3,0xCBDB,僳,14
0x5851,0xCBDC,塑,13
0x6EAF,0xCBDD,溯,13
0x5BBF,0xCBDE,宿,11
0x8BC9,0xCBDF,诉,7
0x8083,0xCBE0,肃,8
0x9178,0xCBE1,酸,14
0x849C,0xCBE2,蒜,13
0x7B97,0xCBE3,算,14
0x867D,0xCBE4,虽,9
0x968B,0xCBE5,隋,11
0x968F,0xCBE6,随,11
0x7EE5,0xCBE7,绥,10
0x9AD3,0xCBE8,髓,21
0x788E,0xCBE9,碎,13
0x5C81,0xCBEA,岁,6
0x7A57,0xCBEB,穗,17
0x9042,0xCBEC,遂,12
0x96A7,0xCBED,隧,14
0x795F,0xCBEE,祟,10
0x5B59,0xCBEF,孙,6
0x635F,0xCBF0,损,10
0x7B0B,0xCBF1,笋,10
0x84D1,0xCBF2,蓑,13
0x68AD,0xCBF3,梭,11
0x5506,0xCBF4,唆,10
0x7F29,0xCBF5,缩,14
0x7410,0xCBF6,琐,11
0x7D22,0xCBF7,索,10
0x9501,0xCBF8,锁,12
0x6240,0xCBF9,所,8
0x584C,0xCBFA,塌,13
0x4ED6,0xCBFB,他,5
0x5B83,0xCBFC,它,5
0x5979,0xCBFD,她,6
0x5854,0xCBFE,塔,12
0x736D,0xCCA1,獭,16
0x631E,0xCCA2,挞,9
0x8E4B,0xCCA3,蹋,17
0x8E0F,0xCCA4,踏,15
0x80CE,0xCCA5,胎,9
0x82D4,0xCCA6,苔,8
0x62AC,0xCCA7,抬,8
0x53F0,0xCCA8,台,5
0x6CF0,0xCCA9,泰,10
0x915E,0xCCAA,酞,11
0x592A,0xCCAB,太,4
0x6001,0xCCAC,态,8
0x6C70,0xCCAD,汰,7
0x574D,0xCCAE,坍,7
0x644A,0xCCAF,摊,13
0x8D2A,0xCCB0,贪,8
0x762B,0xCCB1,瘫,15
0x6EE9,0xCCB2,滩,13
0x575B,0xCCB3,坛,7
0x6A80,0xCCB4,檀,17
0x75F0,0xCCB5,痰,13
0x6F6D,0xCCB6,潭,15
0x8C2D,0xCCB7,谭,14
0x8C08,0xCCB8,谈,10
0x5766,0xCCB9,坦,8
0x6BEF,0xCCBA,毯,12
0x8892,0xCCBB,袒,10
0x78B3,0xCCBC,碳,14
0x63A2,0xCCBD,探,11
0x53F9,0xCCBE,叹,5
0x70AD,0xCCBF,炭,9
0x6C64,0xCCC0,汤,6
0x5858,0xCCC1,塘,13
0x642A,0xCCC2,搪,13
0x5802,0xCCC3,堂,11
0x68E0,0xCCC4,棠,12
0x819B,0xCCC5,膛,15
0x5510,0xCCC6,唐,10
0x7CD6,0xCCC7,糖,16
0x5018,0xCCC8,倘,10
0x8EBA,0xCCC9,躺,15
0x6DCC,0xCCCA,淌,11
0x8D9F,0xCCCB,趟,15
0x70EB,0xCCCC,烫,10
0x638F,0xCCCD,掏,11
0x6D9B,0xCCCE,涛,10
0x6ED4,0xCCCF,滔,13
0x7EE6,0xCCD0,绦,10
0x8404,0xCCD1,萄,11
0x6843,0xCCD2,桃,10
0x9003,0xCCD3,逃,9
0x6DD8,0xCCD4,淘,11
0x9676,0xCCD5,陶,10
0x8BA8,0xCCD6,讨,5
0x5957,0xCCD7,套,10
0x7279,0xCCD8,特,10
0x85E4,0xCCD9,藤,18
0x817E,0xCCDA,腾,13
0x75BC,0xCCDB,疼,10
0x8A8A,0xCCDC,誊,13
0x68AF,0xCCDD,梯,11
0x5254,0xCCDE,剔,10
0x8E22,0xCCDF,踢,15
0x9511,0xCCE0,锑,12
0x63D0,0xCCE1,提,12
0x9898,0xCCE2,题,15
0x8E44,0xCCE3,蹄,16
0x557C,0xCCE4,啼,12
0x4F53,0xCCE5,体,7
0x66FF,0xCCE6,替 ,12
0x568F,0xCCE7,嚏,17
0x60D5,0xCCE8,惕,11
0x6D95,0xCCE9,涕,10
0x5243,0xCCEA,剃,9
0x5C49,0xCCEB,屉,8
0x5929,0xCCEC,天,4
0x6DFB,0xCCED,添,11
0x586B,0xCCEE,填,13
0x7530,0xCCEF,田,5
0x751C,0xCCF0,甜,11
0x606C,0xCCF1,恬,9
0x8214,0xCCF2,舔,14
0x8146,0xCCF3,腆,12
0x6311,0xCCF4,挑,9
0x6761,0xCCF5,条,7
0x8FE2,0xCCF6,迢,8
0x773A,0xCCF7,眺,11
0x8DF3,0xCCF8,跳,13
0x8D34,0xCCF9,贴,9
0x94C1,0xCCFA,铁,10
0x5E16,0xCCFB,帖,8
0x5385,0xCCFC,厅,4
0x542C,0xCCFD,听,7
0x70C3,0xCCFE,烃,9
0x6C40,0xCDA1,汀,5
0x5EF7,0xCDA2,廷,6
0x505C,0xCDA3,停,11
0x4EAD,0xCDA4,亭,9
0x5EAD,0xCDA5,庭,9
0x633A,0xCDA6,挺,9
0x8247,0xCDA7,艇,12
0x901A,0xCDA8,通,10
0x6850,0xCDA9,桐,10
0x916E,0xCDAA,酮,13
0x77B3,0xCDAB,瞳,17
0x540C,0xCDAC,同,6
0x94DC,0xCDAD,铜,11
0x5F64,0xCDAE,彤,7
0x7AE5,0xCDAF,童,12
0x6876,0xCDB0,桶,11
0x6345,0xCDB1,捅,10
0x7B52,0xCDB2,筒,12
0x7EDF,0xCDB3,统,9
0x75DB,0xCDB4,痛,12
0x5077,0xCDB5,偷,11
0x6295,0xCDB6,投,7
0x5934,0xCDB7,头,5
0x900F,0xCDB8,透,10
0x51F8,0xCDB9,凸,5
0x79C3,0xCDBA,秃,7
0x7A81,0xCDBB,突,9
0x56FE,0xCDBC,图,8
0x5F92,0xCDBD,徒,10
0x9014,0xCDBE,途,10
0x6D82,0xCDBF,涂,10
0x5C60,0xCDC0,屠,11
0x571F,0xCDC1,土,3
0x5410,0xCDC2,吐,6
0x5154,0xCDC3,兔,8
0x6E4D,0xCDC4,湍,12
0x56E2,0xCDC5,团,6
0x63A8,0xCDC6,推,11
0x9893,0xCDC7,颓,13
0x817F,0xCDC8,腿,13
0x8715,0xCDC9,蜕,13
0x892A,0xCDCA,褪,14
0x9000,0xCDCB,退,9
0x541E,0xCDCC,吞,7
0x5C6F,0xCDCD,屯,4
0x81C0,0xCDCE,臀,17
0x62D6,0xCDCF,拖,8
0x6258,0xCDD0,托,6
0x8131,0xCDD1,脱,11
0x9E35,0xCDD2,鸵,10
0x9640,0xCDD3,陀,7
0x9A6E,0xCDD4,驮,6
0x9A7C,0xCDD5,驼,8
0x692D,0xCDD6,椭,12
0x59A5,0xCDD7,妥,7
0x62D3,0xCDD8,拓,8
0x553E,0xCDD9,唾,12
0x6316,0xCDDA,挖,9
0x54C7,0xCDDB,哇,9
0x86D9,0xCDDC,蛙,12
0x6D3C,0xCDDD,洼,9
0x5A03,0xCDDE,娃,9
0x74E6,0xCDDF,瓦,4
0x889C,0xCDE0,袜,10
0x6B6A,0xCDE1,歪,9
0x5916,0xCDE2,外,5
0x8C4C,0xCDE3,豌,15
0x5F2F,0xCDE4,弯,9
0x6E7E,0xCDE5,湾,12
0x73A9,0xCDE6,玩,8
0x987D,0xCDE7,顽,10
0x4E38,0xCDE8,丸,3
0x70F7,0xCDE9,烷,11
0x5B8C,0xCDEA,完,7
0x7897,0xCDEB,碗,13
0x633D,0xCDEC,挽,10
0x665A,0xCDED,晚,11
0x7696,0xCDEE,皖,12
0x60CB,0xCDEF,惋,11
0x5B9B,0xCDF0,宛,8
0x5A49,0xCDF1,婉,11
0x4E07,0xCDF2,万,3
0x8155,0xCDF3,腕,12
0x6C6A,0xCDF4,汪,7
0x738B,0xCDF5,王,4
0x4EA1,0xCDF6,亡,3
0x6789,0xCDF7,枉,8
0x7F51,0xCDF8,网,6
0x5F80,0xCDF9,往,8
0x65FA,0xCDFA,旺,8
0x671B,0xCDFB,望,11
0x5FD8,0xCDFC,忘,7
0x5984,0xCDFD,妄,6
0x5A01,0xCDFE,威,9
0x5DCD,0xCEA1,巍,20
0x5FAE,0xCEA2,微,13
0x5371,0xCEA3,危,6
0x97E6,0xCEA4,韦,4
0x8FDD,0xCEA5,违,7
0x6845,0xCEA6,桅,10
0x56F4,0xCEA7,围,7
0x552F,0xCEA8,唯,11
0x60DF,0xCEA9,惟,11
0x4E3A,0xCEAA,为,4
0x6F4D,0xCEAB,潍,14
0x7EF4,0xCEAC,维,11
0x82C7,0xCEAD,苇,7
0x840E,0xCEAE,萎,11
0x59D4,0xCEAF,委,8
0x4F1F,0xCEB0,伟,6
0x4F2A,0xCEB1,伪,6
0x5C3E,0xCEB2,尾,7
0x7EAC,0xCEB3,纬,7
0x672A,0xCEB4,未,5
0x851A,0xCEB5,蔚,14
0x5473,0xCEB6,味,8
0x754F,0xCEB7,畏,9
0x80C3,0xCEB8,胃,9
0x5582,0xCEB9,喂,12
0x9B4F,0xCEBA,魏,17
0x4F4D,0xCEBB,位,7
0x6E2D,0xCEBC,渭,12
0x8C13,0xCEBD,谓,11
0x5C09,0xCEBE,尉,11
0x6170,0xCEBF,慰,15
0x536B,0xCEC0,卫,3
0x761F,0xCEC1,瘟,14
0x6E29,0xCEC2,温,12
0x868A,0xCEC3,蚊,10
0x6587,0xCEC4,文,4
0x95FB,0xCEC5,闻,9
0x7EB9,0xCEC6,纹,7
0x543B,0xCEC7,吻,7
0x7A33,0xCEC8,稳,14
0x7D0A,0xCEC9,紊,10
0x95EE,0xCECA,问,6
0x55E1,0xCECB,嗡,13
0x7FC1,0xCECC,翁,10
0x74EE,0xCECD,瓮,8
0x631D,0xCECE,挝,9
0x8717,0xCECF,蜗,13
0x6DA1,0xCED0,涡,10
0x7A9D,0xCED1,窝,12
0x6211,0xCED2,我,7
0x65A1,0xCED3,斡,14
0x5367,0xCED4,卧,8
0x63E1,0xCED5,握,12
0x6C83,0xCED6,沃,7
0x5DEB,0xCED7,巫,7
0x545C,0xCED8,呜,7
0x94A8,0xCED9,钨,9
0x4E4C,0xCEDA,乌,4
0x6C61,0xCEDB,污,6
0x8BEC,0xCEDC,诬,9
0x5C4B,0xCEDD,屋,9
0x65E0,0xCEDE,无,4
0x829C,0xCEDF,芜,7
0x68A7,0xCEE0,梧,11
0x543E,0xCEE1,吾,7
0x5434,0xCEE2,吴,7
0x6BCB,0xCEE3,毋,4
0x6B66,0xCEE4,武,8
0x4E94,0xCEE5,五,4
0x6342,0xCEE6,捂,10
0x5348,0xCEE7,午,4
0x821E,0xCEE8,舞,14
0x4F0D,0xCEE9,伍,6
0x4FAE,0xCEEA,侮,9
0x575E,0xCEEB,坞,7
0x620A,0xCEEC,戊,5
0x96FE,0xCEED,雾,13
0x6664,0xCEEE,晤,11
0x7269,0xCEEF,物,8
0x52FF,0xCEF0,勿,4
0x52A1,0xCEF1,务,5
0x609F,0xCEF2,悟,10
0x8BEF,0xCEF3,误,9
0x6614,0xCEF4,昔,8
0x7199,0xCEF5,熙,14
0x6790,0xCEF6,析,8
0x897F,0xCEF7,西,6
0x7852,0xCEF8,硒,11
0x77FD,0xCEF9,矽,8
0x6670,0xCEFA,晰,12
0x563B,0xCEFB,嘻,15
0x5438,0xCEFC,吸,6
0x9521,0xCEFD,锡,13
0x727A,0xCEFE,牺,10
0x7A00,0xCFA1,稀,12
0x606F,0xCFA2,息,10
0x5E0C,0xCFA3,希,7
0x6089,0xCFA4,悉,11
0x819D,0xCFA5,膝,15
0x5915,0xCFA6,夕,3
0x60DC,0xCFA7,惜,11
0x7184,0xCFA8,熄,14
0x70EF,0xCFA9,烯,11
0x6EAA,0xCFAA,溪,13
0x6C50,0xCFAB,汐,6
0x7280,0xCFAC,犀,12
0x6A84,0xCFAD,檄,17
0x88AD,0xCFAE,袭,11
0x5E2D,0xCFAF,席,10
0x4E60,0xCFB0,习,3
0x5AB3,0xCFB1,媳,13
0x559C,0xCFB2,喜,12
0x94E3,0xCFB3,铣,11
0x6D17,0xCFB4,洗,9
0x7CFB,0xCFB5,系,7
0x9699,0xCFB6,隙,12
0x620F,0xCFB7,戏,6
0x7EC6,0xCFB8,细,8
0x778E,0xCFB9,瞎,15
0x867E,0xCFBA,虾,9
0x5323,0xCFBB,匣,7
0x971E,0xCFBC,霞,17
0x8F96,0xCFBD,辖,14
0x6687,0xCFBE,暇,13
0x5CE1,0xCFBF,峡,9
0x4FA0,0xCFC0,侠,8
0x72ED,0xCFC1,狭,9
0x4E0B,0xCFC2,下,3
0x53A6,0xCFC3,厦,12
0x590F,0xCFC4,夏,10
0x5413,0xCFC5,吓,6
0x6380,0xCFC6,掀,11
0x9528,0xCFC7,锨,13
0x5148,0xCFC8,先,6
0x4ED9,0xCFC9,仙,5
0x9C9C,0xCFCA,鲜,14
0x7EA4,0xCFCB,纤,6
0x54B8,0xCFCC,咸,9
0x8D24,0xCFCD,贤,8
0x8854,0xCFCE,衔,11
0x8237,0xCFCF,舷,11
0x95F2,0xCFD0,闲,7
0x6D8E,0xCFD1,涎,9
0x5F26,0xCFD2,弦,8
0x5ACC,0xCFD3,嫌,13
0x663E,0xCFD4,显,9
0x9669,0xCFD5,险,9
0x73B0,0xCFD6,现,8
0x732E,0xCFD7,献,13
0x53BF,0xCFD8,县,7
0x817A,0xCFD9,腺,13
0x9985,0xCFDA,馅,11
0x7FA1,0xCFDB,羡,12
0x5BAA,0xCFDC,宪,9
0x9677,0xCFDD,陷,10
0x9650,0xCFDE,限,8
0x7EBF,0xCFDF,线,8
0x76F8,0xCFE0,相,9
0x53A2,0xCFE1,厢,11
0x9576,0xCFE2,镶,22
0x9999,0xCFE3,香,9
0x7BB1,0xCFE4,箱,15
0x8944,0xCFE5,襄,17
0x6E58,0xCFE6,湘,12
0x4E61,0xCFE7,乡,3
0x7FD4,0xCFE8,翔,12
0x7965,0xCFE9,祥,10
0x8BE6,0xCFEA,详,8
0x60F3,0xCFEB,想,13
0x54CD,0xCFEC,响,9
0x4EAB,0xCFED,享,8
0x9879,0xCFEE,项,9
0x5DF7,0xCFEF,巷,9
0x6A61,0xCFF0,橡,15
0x50CF,0xCFF1,像,13
0x5411,0xCFF2,向,6
0x8C61,0xCFF3,象,11
0x8427,0xCFF4,萧,11
0x785D,0xCFF5,硝,12
0x9704,0xCFF6,霄,15
0x524A,0xCFF7,削,9
0x54EE,0xCFF8,哮,10
