unicode,gb2312,Chinese,stroke number
0x56A3,0xCFF9,嚣,18
0x9500,0xCFFA,销,12
0x6D88,0xCFFB,消,10
0x5BB5,0xCFFC,宵,10
0x6DC6,0xCFFD,淆,11
0x6653,0xCFFE,晓,10
0x5C0F,0xD0A1,小,3
0x5B5D,0xD0A2,孝,7
0x6821,0xD0A3,校,10
0x8096,0xD0A4,肖,7
0x5578,0xD0A5,啸,11
0x7B11,0xD0A6,笑,10
0x6548,0xD0A7,效,10
0x6954,0xD0A8,楔,13
0x4E9B,0xD0A9,些,8
0x6B47,0xD0AA,歇,13
0x874E,0xD0AB,蝎,15
0x978B,0xD0AC,鞋,15
0x534F,0xD0AD,协,6
0x631F,0xD0AE,挟,9
0x643A,0xD0AF,携,13
0x90AA,0xD0B0,邪,6
0x659C,0xD0B1,斜,11
0x80C1,0xD0B2,胁,8
0x8C10,0xD0B3,谐,11
0x5199,0xD0B4,写,5
0x68B0,0xD0B5,械,11
0x5378,0xD0B6,卸,9
0x87F9,0xD0B7,蟹,19
0x61C8,0xD0B8,懈,16
0x6CC4,0xD0B9,泄,8
0x6CFB,0xD0BA,泻,8
0x8C22,0xD0BB,谢,12
0x5C51,0xD0BC,屑,10
0x85AA,0xD0BD,薪,16
0x82AF,0xD0BE,芯,7
0x950C,0xD0BF,锌,12
0x6B23,0xD0C0,欣,8
0x8F9B,0xD0C1,辛,7
0x65B0,0xD0C2,新,13
0x5FFB,0xD0C3,忻,7
0x5FC3,0xD0C4,心,4
0x4FE1,0xD0C5,信,9
0x8845,0xD0C6,衅,11
0x661F,0xD0C7,星,9
0x8165,0xD0C8,腥,13
0x7329,0xD0C9,猩,12
0x60FA,0xD0CA,惺,12
0x5174,0xD0CB,兴,6
0x5211,0xD0CC,刑,6
0x578B,0xD0CD,型,9
0x5F62,0xD0CE,形,7
0x90A2,0xD0CF,邢,6
0x884C,0xD0D0,行,6
0x9192,0xD0D1,醒,16
0x5E78,0xD0D2,幸,8
0x674F,0xD0D3,杏,7
0x6027,0xD0D4,性,8
0x59D3,0xD0D5,姓,8
0x5144,0xD0D6,兄,5
0x51F6,0xD0D7,凶,4
0x80F8,0xD0D8,胸,10
0x5308,0xD0D9,匈,6
0x6C79,0xD0DA,汹,7
0x96C4,0xD0DB,雄,12
0x718A,0xD0DC,熊,14
0x4F11,0xD0DD,休,6
0x4FEE,0xD0DE,修,9
0x7F9E,0xD0DF,羞,10
0x673D,0xD0E0,朽,6
0x55C5,0xD0E1,嗅,13
0x9508,0xD0E2,锈,12
0x79C0,0xD0E3,秀,7
0x8896,0xD0E4,袖,10
0x7EE3,0xD0E5,绣,10
0x589F,0xD0E6,墟,14
0x620C,0xD0E7,戌,6
0x9700,0xD0E8,需,14
0x865A,0xD0E9,虚,11
0x5618,0xD0EA,嘘,14
0x987B,0xD0EB,须,9
0x5F90,0xD0EC,徐,10
0x8BB8,0xD0ED,许,6
0x84C4,0xD0EE,蓄,13
0x9157,0xD0EF,酗,11
0x53D9,0xD0F0,叙,9
0x65ED,0xD0F1,旭,6
0x5E8F,0xD0F2,序,7
0x755C,0xD0F3,畜,10
0x6064,0xD0F4,恤,9
0x7D6E,0xD0F5,絮,12
0x5A7F,0xD0F6,婿,12
0x7EEA,0xD0F7,绪,11
0x7EED,0xD0F8,续,11
0x8F69,0xD0F9,轩,7
0x55A7,0xD0FA,喧,12
0x5BA3,0xD0FB,宣,9
0x60AC,0xD0FC,悬,11
0x65CB,0xD0FD,旋,11
0x7384,0xD0FE,玄,5
0x9009,0xD1A1,选,9
0x7663,0xD1A2,癣,19
0x7729,0xD1A3,眩,10
0x7EDA,0xD1A4,绚,9
0x9774,0xD1A5,靴,13
0x859B,0xD1A6,薛,16
0x5B66,0xD1A7,学,8
0x7A74,0xD1A8,穴,5
0x96EA,0xD1A9,雪,11
0x8840,0xD1AA,血,6
0x52CB,0xD1AB,勋,9
0x718F,0xD1AC,熏,14
0x5FAA,0xD1AD,循,12
0x65EC,0xD1AE,旬,6
0x8BE2,0xD1AF,询,8
0x5BFB,0xD1B0,寻,6
0x9A6F,0xD1B1,驯,6
0x5DE1,0xD1B2,巡,6
0x6B89,0xD1B3,殉,10
0x6C5B,0xD1B4,汛,6
0x8BAD,0xD1B5,训,5
0x8BAF,0xD1B6,讯,5
0x900A,0xD1B7,逊,9
0x8FC5,0xD1B8,迅,6
0x538B,0xD1B9,压,6
0x62BC,0xD1BA,押,8
0x9E26,0xD1BB,鸦,9
0x9E2D,0xD1BC,鸭,10
0x5440,0xD1BD,呀,7
0x4E2B,0xD1BE,丫,3
0x82BD,0xD1BF,芽,7
0x7259,0xD1C0,牙,4
0x869C,0xD1C1,蚜,10
0x5D16,0xD1C2,崖,11
0x8859,0xD1C3,衙,13
0x6DAF,0xD1C4,涯,11
0x96C5,0xD1C5,雅,12
0x54D1,0xD1C6,哑,9
0x4E9A,0xD1C7,亚,6
0x8BB6,0xD1C8,讶,6
0x7109,0xD1C9,焉,11
0x54BD,0xD1CA,咽,9
0x9609,0xD1CB,阉,11
0x70DF,0xD1CC,烟,10
0x6DF9,0xD1CD,淹,11
0x76D0,0xD1CE,盐,10
0x4E25,0xD1CF,严,7
0x7814,0xD1D0,研,9
0x8712,0xD1D1,蜒,12
0x5CA9,0xD1D2,岩,8
0x5EF6,0xD1D3,延,7
0x8A00,0xD1D4,言,7
0x989C,0xD1D5,颜,15
0x960E,0xD1D6,阎,11
0x708E,0xD1D7,炎,8
0x6CBF,0xD1D8,沿,8
0x5944,0xD1D9,奄,8
0x63A9,0xD1DA,掩,11
0x773C,0xD1DB,眼,11
0x884D,0xD1DC,衍,9
0x6F14,0xD1DD,演,14
0x8273,0xD1DE,艳,10
0x5830,0xD1DF,堰,12
0x71D5,0xD1E0,燕,16
0x538C,0xD1E1,厌,6
0x781A,0xD1E2,砚,9
0x96C1,0xD1E3,雁,12
0x5501,0xD1E4,唁,10
0x5F66,0xD1E5,彦,9
0x7130,0xD1E6,焰,12
0x5BB4,0xD1E7,宴,10
0x8C1A,0xD1E8,谚,11
0x9A8C,0xD1E9,验,10
0x6B83,0xD1EA,殃,9
0x592E,0xD1EB,央,5
0x9E2F,0xD1EC,鸯,10
0x79E7,0xD1ED,秧,10
0x6768,0xD1EE,杨,7
0x626C,0xD1EF,扬,6
0x4F6F,0xD1F0,佯,8
0x75A1,0xD1F1,疡,8
0x7F8A,0xD1F2,羊,6
0x6D0B,0xD1F3,洋,9
0x9633,0xD1F4,阳,6
0x6C27,0xD1F5,氧,10
0x4EF0,0xD1F6,仰,6
0x75D2,0xD1F7,痒,11
0x517B,0xD1F8,养,9
0x6837,0xD1F9,样,10
0x6F3E,0xD1FA,漾,14
0x9080,0xD1FB,邀,16
0x8170,0xD1FC,腰,13
0x5996,0xD1FD,妖,7
0x7476,0xD1FE,瑶,14
0x6447,0xD2A1,摇,13
0x5C27,0xD2A2,尧,6
0x9065,0xD2A3,遥,13
0x7A91,0xD2A4,窑,11
0x8C23,0xD2A5,谣,12
0x59DA,0xD2A6,姚,9
0x54AC,0xD2A7,咬,9
0x8200,0xD2A8,舀,10
0x836F,0xD2A9,药,9
0x8981,0xD2AA,要,9
0x8000,0xD2AB,耀,20
0x6930,0xD2AC,椰,12
0x564E,0xD2AD,噎,15
0x8036,0xD2AE,耶,8
0x7237,0xD2AF,爷,6
0x91CE,0xD2B0,野,11
0x51B6,0xD2B1,冶,7
0x4E5F,0xD2B2,也,3
0x9875,0xD2B3,页,6
0x6396,0xD2B4,掖,11
0x4E1A,0xD2B5,业,5
0x53F6,0xD2B6,叶,5
0x66F3,0xD2B7,曳,6
0x814B,0xD2B8,腋,12
0x591C,0xD2B9,夜,8
0x6DB2,0xD2BA,液,11
0x4E00,0xD2BB,一:,1
0x58F9,0xD2BC,壹,12
0x533B,0xD2BD,医,7
0x63D6,0xD2BE,揖,12
0x94F1,0xD2BF,铱,11
0x4F9D,0xD2C0,依,8
0x4F0A,0xD2C1,伊,6
0x8863,0xD2C2,衣,6
0x9890,0xD2C3,颐,13
0x5937,0xD2C4,夷,6
0x9057,0xD2C5,遗,12
0x79FB,0xD2C6,移,11
0x4EEA,0xD2C7,仪,5
0x80F0,0xD2C8,胰,10
0x7591,0xD2C9,疑,14
0x6C82,0xD2CA,沂,7
0x5B9C,0xD2CB,宜,8
0x59E8,0xD2CC,姨,9
0x5F5D,0xD2CD,彝,18
0x6905,0xD2CE,椅,12
0x8681,0xD2CF,蚁,9
0x501A,0xD2D0,倚,10
0x5DF2,0xD2D1,已,3
0x4E59,0xD2D2,乙,1
0x77E3,0xD2D3,矣,7
0x4EE5,0xD2D4,以,4
0x827A,0xD2D5,艺,4
0x6291,0xD2D6,抑,7
0x6613,0xD2D7,易,8
0x9091,0xD2D8,邑,7
0x5C79,0xD2D9,屹,6
0x4EBF,0xD2DA,亿,3
0x5F79,0xD2DB,役,7
0x81C6,0xD2DC,臆,17
0x9038,0xD2DD,逸,11
0x8084,0xD2DE,肄,13
0x75AB,0xD2DF,疫,9
0x4EA6,0xD2E0,亦,6
0x88D4,0xD2E1,裔,13
0x610F,0xD2E2,意,13
0x6BC5,0xD2E3,毅,15
0x5FC6,0xD2E4,忆,4
0x4E49,0xD2E5,义,3
0x76CA,0xD2E6,益,10
0x6EA2,0xD2E7,溢,13
0x8BE3,0xD2E8,诣,8
0x8BAE,0xD2E9,议,5
0x8C0A,0xD2EA,谊,10
0x8BD1,0xD2EB,译,7
0x5F02,0xD2EC,异,6
0x7FFC,0xD2ED,翼,17
0x7FCC,0xD2EE,翌,11
0x7ECE,0xD2EF,绎,8
0x8335,0xD2F0,茵,9
0x836B,0xD2F1,荫,9
0x56E0,0xD2F2,因,6
0x6BB7,0xD2F3,殷,10
0x97F3,0xD2F4,音,9
0x9634,0xD2F5,阴,6
0x59FB,0xD2F6,姻,8
0x541F,0xD2F7,吟,7
0x94F6,0xD2F8,银,11
0x6DEB,0xD2F9,淫,11
0x5BC5,0xD2FA,寅,11
0x996E,0xD2FB,饮,7
0x5C39,0xD2FC,尹,4
0x5F15,0xD2FD,引,4
0x9690,0xD2FE,隐,11
0x5370,0xD3A1,印,5
0x82F1,0xD3A2,英,8
0x6A31,0xD3A3,樱,15
0x5A74,0xD3A4,婴,11
0x9E70,0xD3A5,鹰,18
0x5E94,0xD3A6,应,7
0x7F28,0xD3A7,缨,14
0x83B9,0xD3A8,莹,10
0x8424,0xD3A9,萤,11
0x8425,0xD3AA,营,11
0x8367,0xD3AB,荧,9
0x8747,0xD3AC,蝇,14
0x8FCE,0xD3AD,迎,7
0x8D62,0xD3AE,赢,17
0x76C8,0xD3AF,盈,9
0x5F71,0xD3B0,影,15
0x9896,0xD3B1,颖,13
0x786C,0xD3B2,硬,12
0x6620,0xD3B3,映,9
0x54DF,0xD3B4,哟,9
0x62E5,0xD3B5,拥,8
0x4F63,0xD3B6,佣,7
0x81C3,0xD3B7,臃,17
0x75C8,0xD3B8,痈,10
0x5EB8,0xD3B9,庸,11
0x96CD,0xD3BA,雍,13
0x8E0A,0xD3BB,踊,14
0x86F9,0xD3BC,蛹,13
0x548F,0xD3BD,咏,8
0x6CF3,0xD3BE,泳,8
0x6D8C,0xD3BF,涌,10
0x6C38,0xD3C0,永,5
0x607F,0xD3C1,恿,11
0x52C7,0xD3C2,勇,9
0x7528,0xD3C3,用,5
0x5E7D,0xD3C4,幽,9
0x4F18,0xD3C5,优,6
0x60A0,0xD3C6,悠,11
0x5FE7,0xD3C7,忧,7
0x5C24,0xD3C8,尤,4
0x7531,0xD3C9,由,5
0x90AE,0xD3CA,邮,7
0x94C0,0xD3CB,铀,10
0x72B9,0xD3CC,犹,7
0x6CB9,0xD3CD,油,8
0x6E38,0xD3CE,游,12
0x9149,0xD3CF,酉,7
0x6709,0xD3D0,有,6
0x53CB,0xD3D1,友,4
0x53F3,0xD3D2,右,5
0x4F51,0xD3D3,佑,7
0x91C9,0xD3D4,釉,12
0x8BF1,0xD3D5,诱,9
0x53C8,0xD3D6,又,2
0x5E7C,0xD3D7,幼,5
0x8FC2,0xD3D8,迂,6
0x6DE4,0xD3D9,淤,11
0x4E8E,0xD3DA,于,3
0x76C2,0xD3DB,盂,8
0x6986,0xD3DC,榆,13
0x865E,0xD3DD,虞,13
0x611A,0xD3DE,愚,13
0x8206,0xD3DF,舆,14
0x4F59,0xD3E0,余,7
0x4FDE,0xD3E1,俞,9
0x903E,0xD3E2,逾,12
0x9C7C,0xD3E3,鱼,8
0x6109,0xD3E4,愉,12
0x6E1D,0xD3E5,渝,12
0x6E14,0xD3E6,渔,11
0x9685,0xD3E7,隅,11
0x4E88,0xD3E8,予,4
0x5A31,0xD3E9,娱,10
0x96E8,0xD3EA,雨,8
0x4E0E,0xD3EB,与,3
0x5C7F,0xD3EC,屿,6
0x79B9,0xD3ED,禹,9
0x5B87,0xD3EE,宇,6
0x8BED,0xD3EF,语,9
0x7FBD,0xD3F0,羽,6
0x7389,0xD3F1,玉,5
0x57DF,0xD3F2,域,11
0x828B,0xD3F3,芋,6
0x90C1,0xD3F4,郁,8
0x5401,0xD3F5,吁,6
0x9047,0xD3F6,遇,12
0x55BB,0xD3F7,喻,12
0x5CEA,0xD3F8,峪,10
0x5FA1,0xD3F9,御,12
0x6108,0xD3FA,愈,13
0x6B32,0xD3FB,欲,11
0x72F1,0xD3FC,狱,9
0x80B2,0xD3FD,育,8
0x8A89,0xD3FE,誉,13
0x6D74,0xD4A1,浴,10
0x5BD3,0xD4A2,寓,12
0x88D5,0xD4A3,裕,12
0x9884,0xD4A4,预,10
0x8C6B,0xD4A5,豫,15
0x9A6D,0xD4A6,驭,5
0x9E33,0xD4A7,鸳,10
0x6E0A,0xD4A8,渊,11
0x51A4,0xD4A9,冤,10
0x5143,0xD4AA,元,4
0x57A3,0xD4AB,垣,9
0x8881,0xD4AC,袁,10
0x539F,0xD4AD,原,10
0x63F4,0xD4AE,援,12
0x8F95,0xD4AF,辕,14
0x56ED,0xD4B0,园,7
0x5458,0xD4B1,员,7
0x5706,0xD4B2,圆,10
0x733F,0xD4B3,猿,13
0x6E90,0xD4B4,源,13
0x7F18,0xD4B5,缘,12
0x8FDC,0xD4B6,远,7
0x82D1,0xD4B7,苑,8
0x613F,0xD4B8,愿,14
0x6028,0xD4B9,怨,9
0x9662,0xD4BA,院,9
0x66F0,0xD4BB,曰,4
0x7EA6,0xD4BC,约,6
0x8D8A,0xD4BD,越,12
0x8DC3,0xD4BE,跃,11
0x94A5,0xD4BF,钥,9
0x5CB3,0xD4C0,岳,8
0x7CA4,0xD4C1,粤,12
0x6708,0xD4C2,月,4
0x60A6,0xD4C3,悦,10
0x9605,0xD4C4,阅,10
0x8018,0xD4C5,耘,10
0x4E91,0xD4C6,云,4
0x90E7,0xD4C7,郧,9
0x5300,0xD4C8,匀,4
0x9668,0xD4C9,陨,9
0x5141,0xD4CA,允,4
0x8FD0,0xD4CB,运,7
0x8574,0xD4CC,蕴,15
0x915D,0xD4CD,酝,11
0x6655,0xD4CE,晕,10
0x97F5,0xD4CF,韵,13
0x5B55,0xD4D0,孕,5
0x531D,0xD4D1,匝,5
0x7838,0xD4D2,砸,10
0x6742,0xD4D3,杂,6
0x683D,0xD4D4,栽,10
0x54C9,0xD4D5,哉,9
0x707E,0xD4D6,灾,7
0x5BB0,0xD4D7,宰,10
0x8F7D,0xD4D8,载,10
0x518D,0xD4D9,再,6
0x5728,0xD4DA,在,6
0x54B1,0xD4DB,咱,9
0x6512,0xD4DC,攒,19
0x6682,0xD4DD,暂,12
0x8D5E,0xD4DE,赞,16
0x8D43,0xD4DF,赃,10
0x810F,0xD4E0,脏,10
0x846C,0xD4E1,葬,12
0x906D,0xD4E2,遭,14
0x7CDF,0xD4E3,糟,17
0x51FF,0xD4E4,凿,12
0x85FB,0xD4E5,藻,19
0x67A3,0xD4E6,枣,8
0x65E9,0xD4E7,早,6
0x6FA1,0xD4E8,澡,16
0x86A4,0xD4E9,蚤,9
0x8E81,0xD4EA,躁,20
0x566A,0xD4EB,噪,16
0x9020,0xD4EC,造,10
0x7682,0xD4ED,皂,7
0x7076,0xD4EE,灶,7
0x71E5,0xD4EF,燥,17
0x8D23,0xD4F0,责,8
0x62E9,0xD4F1,择,8
0x5219,0xD4F2,则,6
0x6CFD,0xD4F3,泽,8
0x8D3C,0xD4F4,贼,10
0x600E,0xD4F5,怎,9
0x589E,0xD4F6,增,15
0x618E,0xD4F7,憎,15
0x66FE,0xD4F8,曾,12
0x8D60,0xD4F9,赠,16
0x624E,0xD4FA,扎,4
0x55B3,0xD4FB,喳,12
0x6E23,0xD4FC,渣,12
0x672D,0xD4FD,札,5
0x8F67,0xD4FE,轧,5
0x94E1,0xD5A1,铡,11
0x95F8,0xD5A2,闸,8
0x7728,0xD5A3,眨,9
0x6805,0xD5A4,栅,9
0x69A8,0xD5A5,榨,14
0x548B,0xD5A6,咋,8
0x4E4D,0xD5A7,乍,5
0x70B8,0xD5A8,炸,9
0x8BC8,0xD5A9,诈,7
0x6458,0xD5AA,摘,14
0x658B,0xD5AB,斋,10
0x5B85,0xD5AC,宅,6
0x7A84,0xD5AD,窄,10
0x503A,0xD5AE,债,10
0x5BE8,0xD5AF,寨,14
0x77BB,0xD5B0,瞻,18
0x6BE1,0xD5B1,毡,9
0x8A79,0xD5B2,詹,13
0x7C98,0xD5B3,粘,11
0x6CBE,0xD5B4,沾,8
0x76CF,0xD5B5,盏,10
0x65A9,0xD5B6,斩,8
0x8F97,0xD5B7,辗,14
0x5D2D,0xD5B8,崭,11
0x5C55,0xD5B9,展,10
0x8638,0xD5BA,蘸,22
0x6808,0xD5BB,栈,9
0x5360,0xD5BC,占,5
0x6218,0xD5BD,战,9
0x7AD9,0xD5BE,站,10
0x6E5B,0xD5BF,湛,12
0x7EFD,0xD5C0,绽,11
0x6A1F,0xD5C1,樟,15
0x7AE0,0xD5C2,章,11
0x5F70,0xD5C3,彰,14
0x6F33,0xD5C4,漳,14
0x5F20,0xD5C5,张,7
0x638C,0xD5C6,掌,12
0x6DA8,0xD5C7,涨,10
0x6756,0xD5C8,杖,7
0x4E08,0xD5C9,丈,3
0x5E10,0xD5CA,帐,7
0x8D26,0xD5CB,账,8
0x4ED7,0xD5CC,仗,5
0x80C0,0xD5CD,胀,8
0x7634,0xD5CE,瘴,16
0x969C,0xD5CF,障,13
0x62DB,0xD5D0,招,8
0x662D,0xD5D1,昭,9
0x627E,0xD5D2,找,7
0x6CBC,0xD5D3,沼,8
0x8D75,0xD5D4,赵,9
0x7167,0xD5D5,照,13
0x7F69,0xD5D6,罩,13
0x5146,0xD5D7,兆,6
0x8087,0xD5D8,肇,14
0x53EC,0xD5D9,召,5
0x906E,0xD5DA,遮,14
0x6298,0xD5DB,折,7
0x54F2,0xD5DC,哲,10
0x86F0,0xD5DD,蛰,12
0x8F99,0xD5DE,辙,16
0x8005,0xD5DF,者,8
0x9517,0xD5E0,锗,13
0x8517,0xD5E1,蔗,14
0x8FD9,0xD5E2,这,7
0x6D59,0xD5E3,浙,10
0x73CD,0xD5E4,珍,9
0x659F,0xD5E5,斟,13
0x771F,0xD5E6,真,10
0x7504,0xD5E7,甄,13
0x7827,0xD5E8,砧,10
0x81FB,0xD5E9,臻,16
0x8D1E,0xD5EA,贞,6
0x9488,0xD5EB,针,7
0x4FA6,0xD5EC,侦,8
0x6795,0xD5ED,枕,8
0x75B9,0xD5EE,疹,10
0x8BCA,0xD5EF,诊,7
0x9707,0xD5F0,震,15
0x632F,0xD5F1,振,10
0x9547,0xD5F2,镇,15
0x9635,0xD5F3,阵,6
0x84B8,0xD5F4,蒸,13
0x6323,0xD5F5,挣,9
0x7741,0xD5F6,睁,11
0x5F81,0xD5F7,征,8
0x72F0,0xD5F8,狰,9
0x4E89,0xD5F9,争,6
0x6014,0xD5FA,怔,8
0x6574,0xD5FB,整,16
0x62EF,0xD5FC,拯,9
0x6B63,0xD5FD,正,5
0x653F,0xD5FE,政,9
0x5E27,0xD6A1,帧,9
0x75C7,0xD6A2,症,10
0x90D1,0xD6A3,郑,8
0x8BC1,0xD6A4,证,7
0x829D,0xD6A5,芝,6
0x679D,0xD6A6,枝,8
0x652F,0xD6A7,支,4
0x5431,0xD6A8,吱,7
0x8718,0xD6A9,蜘,14
0x77E5,0xD6AA,知,8
0x80A2,0xD6AB,肢,8
0x8102,0xD6AC,脂,10
0x6C41,0xD6AD,汁,5
0x4E4B,0xD6AE,之,3
0x7EC7,0xD6AF,织,8
0x804C,0xD6B0,职,11
0x76F4,0xD6B1,直,8
0x690D,0xD6B2,植,12
0x6B96,0xD6B3,殖,12
0x6267,0xD6B4,执,6
0x503C,0xD6B5,值,10
0x4F84,0xD6B6,侄,8
0x5740,0xD6B7,址,7
0x6307,0xD6B8,指,9
0x6B62,0xD6B9,止,4
0x8DBE,0xD6BA,趾,11
0x53EA,0xD6BB,只,5
0x65E8,0xD6BC,旨,6
0x7EB8,0xD6BD,纸,7
0x5FD7,0xD6BE,志,7
0x631A,0xD6BF,挚,10
0x63B7,0xD6C0,掷,11
0x81F3,0xD6C1,至,6
0x81F4,0xD6C2,致,10
0x7F6E,0xD6C3,置,13
0x5E1C,0xD6C4,帜,8
0x5CD9,0xD6C5,峙,9
0x5236,0xD6C6,制,8
0x667A,0xD6C7,智,12
0x79E9,0xD6C8,秩,10
0x7A1A,0xD6C9,稚,13
0x8D28,0xD6CA,质,8
0x7099,0xD6CB,炙,8
0x75D4,0xD6CC,痔,11
0x6EDE,0xD6CD,滞,12
0x6CBB,0xD6CE,治,8
0x7A92,0xD6CF,窒,11
0x4E2D,0xD6D0,中,4
0x76C5,0xD6D1,盅,9
0x5FE0,0xD6D2,忠,8
0x949F,0xD6D3,钟,9
0x8877,0xD6D4,衷,10
0x7EC8,0xD6D5,终,8
0x79CD,0xD6D6,种,9
0x80BF,0xD6D7,肿,8
0x91CD,0xD6D8,重,9
0x4EF2,0xD6D9,仲,6
0x4F17,0xD6DA,众,6
0x821F,0xD6DB,舟,6
0x5468,0xD6DC,周,8
0x5DDE,0xD6DD,州,6
0x6D32,0xD6DE,洲,9
0x8BCC,0xD6DF,诌,7
0x7CA5,0xD6E0,粥,12
0x8F74,0xD6E1,轴,9
0x8098,0xD6E2,肘,7
0x5E1A,0xD6E3,帚,8
0x5492,0xD6E4,咒,8
0x76B1,0xD6E5,皱,10
0x5B99,0xD6E6,宙,8
0x663C,0xD6E7,昼,9
0x9AA4,0xD6E8,骤,17
0x73E0,0xD6E9,珠,10
0x682A,0xD6EA,株,10
0x86DB,0xD6EB,蛛,12
0x6731,0xD6EC,朱,6
0x732A,0xD6ED,猪,11
0x8BF8,0xD6EE,诸,10
0x8BDB,0xD6EF,诛,8
0x9010,0xD6F0,逐,10
0x7AF9,0xD6F1,竹,6
0x70DB,0xD6F2,烛,10
0x716E,0xD6F3,煮,12
0x62C4,0xD6F4,拄,8
0x77A9,0xD6F5,瞩,17
0x5631,0xD6F6,嘱,15
0x4E3B,0xD6F7,主,5
0x8457,0xD6F8,著,11
0x67F1,0xD6F9,柱,9
0x52A9,0xD6FA,助,7
0x86C0,0xD6FB,蛀,11
0x8D2E,0xD6FC,贮,8
0x94F8,0xD6FD,铸,12
0x7B51,0xD6FE,筑,12
0x4F4F,0xD7A1,住,7
0x6CE8,0xD7A2,注,8
0x795D,0xD7A3,祝,9
0x9A7B,0xD7A4,驻,8
0x6293,0xD7A5,抓,7
0x722A,0xD7A6,爪,4
0x62FD,0xD7A7,拽,9
0x4E13,0xD7A8,专,4
0x7816,0xD7A9,砖,9
0x8F6C,0xD7AA,转,8
0x64B0,0xD7AB,撰,15
0x8D5A,0xD7AC,赚,14
0x7BC6,0xD7AD,篆,15
0x6869,0xD7AE,桩,10
0x5E84,0xD7AF,庄,6
0x88C5,0xD7B0,装,12
0x5986,0xD7B1,妆,6
0x649E,0xD7B2,撞,15
0x58EE,0xD7B3,壮,6
0x72B6,0xD7B4,状,7
0x690E,0xD7B5,椎,12
0x9525,0xD7B6,锥,13
0x8FFD,0xD7B7,追,9
0x8D58,0xD7B8,赘,14
0x5760,0xD7B9,坠,7
0x7F00,0xD7BA,缀,11
0x8C06,0xD7BB,谆,10
0x51C6,0xD7BC,准,10
0x6349,0xD7BD,捉,10
0x62D9,0xD7BE,拙,8
0x5353,0xD7BF,卓,8
0x684C,0xD7C0,桌,10
0x7422,0xD7C1,琢,12
0x8301,0xD7C2,茁,8
0x914C,0xD7C3,酌,10
0x5544,0xD7C4,啄,11
0x7740,0xD7C5,着,11
0x707C,0xD7C6,灼,7
0x6D4A,0xD7C7,浊,9
0x5179,0xD7C8,兹,9
0x54A8,0xD7C9,咨,9
0x8D44,0xD7CA,资,10
0x59FF,0xD7CB,姿,9
0x6ECB,0xD7CC,滋,12
0x6DC4,0xD7CD,淄,11
0x5B5C,0xD7CE,孜,7
0x7D2B,0xD7CF,紫,12
0x4ED4,0xD7D0,仔,5
0x7C7D,0xD7D1,籽,9
0x6ED3,0xD7D2,滓,13
0x5B50,0xD7D3,子,3
0x81EA,0xD7D4,自,6
0x6E0D,0xD7D5,渍,11
0x5B57,0xD7D6,字,6
0x9B03,0xD7D7,鬃,18
0x68D5,0xD7D8,棕,12
0x8E2A,0xD7D9,踪,15
0x5B97,0xD7DA,宗,8
0x7EFC,0xD7DB,综,11
0x603B,0xD7DC,总,9
0x7EB5,0xD7DD,纵,7
0x90B9,0xD7DE,邹,7
0x8D70,0xD7DF,走,7
0x594F,0xD7E0,奏,9
0x63CD,0xD7E1,揍,12
0x79DF,0xD7E2,租,10
0x8DB3,0xD7E3,足,7
0x5352,0xD7E4,卒,8
0x65CF,0xD7E5,族,11
0x7956,0xD7E6,祖,9
0x8BC5,0xD7E7,诅,7
0x963B,0xD7E8,阻,7
0x7EC4,0xD7E9,组,8
0x94BB,0xD7EA,钻,10
0x7E82,0xD7EB,纂,20
0x5634,0xD7EC,嘴,16
0x9189,0xD7ED,醉,15
0x6700,0xD7EE,最,12
0x7F6A,0xD7EF,罪,13
0x5C0A,0xD7F0,尊,12
0x9075,0xD7F1,遵,15
0x6628,0xD7F2,昨,9
0x5DE6,0xD7F3,左,5
0x4F50,0xD7F4,佐,7
0x67DE,0xD7F5,柞,9
0x505A,0xD7F6,做,11
0x4F5C,0xD7F7,作,7
0x5750,0xD7F8,坐,7
0x5EA7,0xD7F9,座,10
